Date,ABBV,BAC,COST,CRM,CVX,HD,JNJ,JPM,KO,LLY,MA,MRK,NFLX,ORCL,PG,TMUS,UNH,V,WMT,XOM
2021-10-01,95.29805755615234,39.3760871887207,428.4986267089844,273.7311096191406,90.8246841430664,302.39154052734375,144.98191833496094,151.9522705078125,47.717079162597656,221.7245635986328,352.8968811035156,73.34439086914062,613.1500244140625,85.33244323730469,128.02125549316406,123.95991516113281,373.0205078125,224.4329376220703,43.48096466064453,53.59484100341797
2021-10-04,94.98360443115234,39.61372756958008,420.6708984375,269.35552978515625,91.16419982910156,299.28375244140625,143.85255432128906,151.78855895996094,47.69007873535156,217.14694213867188,337.239990234375,74.87615203857422,603.3499755859375,84.87602233886719,127.29668426513672,122.68862915039062,367.86865234375,218.85275268554688,43.06217575073242,54.28973388671875
2021-10-05,95.66499328613281,40.418067932128906,426.5011291503906,270.2604675292969,92.15663146972656,302.04315185546875,144.17784118652344,154.26727294921875,47.771080017089844,223.01864624023438,336.26995849609375,73.52458953857422,634.8099975585938,86.9964828491211,127.79196166992188,122.62995910644531,373.9710693359375,218.41452026367188,43.34454345703125,54.2017707824707
2021-10-06,95.49900817871094,40.436363220214844,429.46392822265625,273.74102783203125,91.3470230102539,302.84979248046875,144.47601318359375,154.5966033935547,48.338069915771484,220.044189453125,341.63916015625,72.67762756347656,639.0999755859375,86.8538589477539,129.4979248046875,121.84761810302734,374.75048828125,220.58619689941406,43.661808013916016,53.20781326293945
2021-10-07,96.8530502319336,40.32667541503906,432.8377990722656,273.05487060546875,91.99993133544922,309.37689208984375,145.76795959472656,155.57525634765625,48.491065979003906,225.19155883789062,347.19171142578125,73.83094024658203,631.8499755859375,87.77620697021484,130.5343780517578,120.45899963378906,384.6836853027344,224.52061462402344,44.17577362060547,53.35734558105469
2021-10-08,97.12383270263672,40.52775573730469,431.8630065917969,270.9665832519531,94.0631332397461,306.49847412109375,145.39752197265625,155.69418334960938,48.707061767578125,225.92555236816406,348.2218322753906,72.65057373046875,632.6599731445312,90.06627655029297,129.99322509765625,118.54227447509766,388.2576599121094,224.24789428710938,44.309024810791016,54.69435501098633
2021-10-11,96.39004516601562,40.01590347290039,429.8080139160156,272.2294921875,93.26222229003906,308.9094543457031,144.78318786621094,152.41970825195312,48.80605697631836,225.664794921875,340.5600280761719,72.01986694335938,627.0399780273438,90.9250717163086,130.5343780517578,114.60131072998047,384.95928955078125,219.2228240966797,44.26777267456055,54.14899826049805
2021-10-12,94.84381866455078,39.79653549194336,427.10321044921875,277.4503479003906,93.27964782714844,309.6703186035156,142.47024536132812,151.2489013671875,48.80605697631836,224.80526733398438,338.7844543457031,71.71350860595703,624.9400024414062,91.19222259521484,130.34173583984375,113.71141052246094,383.2958068847656,218.1905517578125,44.22018814086914,53.86752700805664
2021-10-13,94.80887603759766,39.430931091308594,425.60272216796875,282.8302917480469,93.83679962158203,310.1103515625,143.8345184326172,147.26097106933594,48.815059661865234,228.3399200439453,335.8512268066406,71.1368408203125,629.760009765625,91.98420715332031,130.6444091796875,113.88744354248047,383.5905456542969,216.64210510253906,43.89975357055664,53.717987060546875
2021-10-14,96.29426574707031,41.19499588012695,430.7255554199219,288.40911865234375,94.72474670410156,315.39984130859375,144.6566619873047,149.52017211914062,49.14805221557617,228.58135986328125,338.0388488769531,70.57820129394531,633.7999877929688,90.91551208496094,132.12110900878906,116.62557983398438,399.569091796875,219.29098510742188,44.375648498535156,54.53602600097656
